Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 8.17609 2.1500000954 2.7347631454    2.149  1.390  3.9929  4.303    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.463e-02 1.294 1.423 1.490 1.495 1.507 1.522 1.555 1.566 1.572
0.01471 0.00000 8.17609 2.2000000477 2.7366089821    2.199  1.432  3.9995  4.298    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.466e-02 1.190 1.321 1.406 1.421 1.436 1.456 1.497 1.511 1.519
0.01471 0.00000 8.17609 2.2500000000 2.7383584976    2.249  1.473  4.0058  4.292    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.466e-02 1.088 1.222 1.325 1.350 1.368 1.392 1.439 1.455 1.465
0.01471 0.00000 8.17609 2.2999999523 2.7400190830    2.299  1.513  4.0120  4.287    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.713e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.463e-02 0.988 1.125 1.247 1.279 1.300 1.327 1.382 1.400 1.412
0.01471 0.00000 8.17609 2.4000000954 2.7430980206    2.399  1.591  4.0237  4.274    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.141e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.463e-02 0.793 0.938 1.096 1.142 1.168 1.201 1.268 1.291 1.306
0.01471 0.00000 8.17609 2.4011731148 2.7431323528    2.400  1.592  4.0238  4.274    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.141e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.464e-02 0.791 0.936 1.094 1.140 1.166 1.200 1.267 1.290 1.305
0.01471 0.00000 8.17609 2.5999999046 2.7484302521    2.600  1.739  4.0454  4.247    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.422 0.586 0.813 0.881 0.914 0.957 1.047 1.076 1.097
0.01471 0.00000 8.17609 2.6170222759 2.7488400936    2.617  1.751  4.0471  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.391 0.557 0.789 0.859 0.892 0.936 1.028 1.058 1.079
0.01471 0.00000 8.17609 2.7787518501 2.7524421215    2.779  1.866  4.0623  4.217    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.106 0.288 0.571 0.652 0.690 0.739 0.847 0.881 0.907
0.01471 0.00000 8.17609 2.7999999523 2.7528791428    2.800  1.880  4.0642  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.069 0.254 0.543 0.626 0.664 0.714 0.823 0.858 0.884
